INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B08B862LRJ/ref=sr_1_5238?dchild=1&qid=1614002090&s=digital-text&sr=1-5238 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B0822KKJ3H/ref=sr_1_5239?dchild=1&qid=1614002090&s=digital-text&sr=1-5239 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B01N2H5MWU/ref=sr_1_5240?dchild=1&qid=1614002090&s=digital-text&sr=1-5240 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B077P1RQLZ/ref=sr_1_5241?dchild=1&qid=1614002090&s=digital-text&sr=1-5241 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07JZ9B7LP/ref=sr_1_5243?dchild=1&qid=1614002090&s=digital-text&sr=1-5243 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B0771L41MX/ref=sr_1_5244?dchild=1&qid=1614002090&s=digital-text&sr=1-5244 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B01HLUR7E8/ref=sr_1_5242?dchild=1&qid=1614002090&s=digital-text&sr=1-5242 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08BS2MYD3/ref=sr_1_5245?dchild=1&qid=1614002090&s=digital-text&sr=1-5245 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07YD9CNBL/ref=sr_1_5246?dchild=1&qid=1614002090&s=digital-text&sr=1-5246 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B08G8KYVFJ/ref=sr_1_5248?dchild=1&qid=1614002090&s=digital-text&sr=1-5248 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B082XP6SQD/ref=sr_1_5247?dchild=1&qid=1614002090&s=digital-text&sr=1-5247 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B0771CC34M/ref=sr_1_5249?dchild=1&qid=1614002090&s=digital-text&sr=1-5249 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B06XPYHL1D/ref=sr_1_5251?dchild=1&qid=1614002090&s=digital-text&sr=1-5251 HTTP/1.1" 200 2414
DEBUG:https://www.amazon.cn:443 "GET /dp/B01MQKG1GC/ref=sr_1_5250?dchild=1&qid=1614002090&s=digital-text&sr=1-5250 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B071F7C7G9/ref=sr_1_5252?dchild=1&qid=1614002090&s=digital-text&sr=1-5252 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B08B3BV1SP/ref=sr_1_5253?dchild=1&qid=1614002090&s=digital-text&sr=1-5253 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B088JVTFLR/ref=sr_1_5254?dchild=1&qid=1614002090&s=digital-text&sr=1-5254 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B00GBN4W04/ref=sr_1_5256?dchild=1&qid=1614002090&s=digital-text&sr=1-5256 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B01GO2SN8S/ref=sr_1_5255?dchild=1&qid=1614002090&s=digital-text&sr=1-5255 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B017B1HI9G/ref=sr_1_5257?dchild=1&qid=1614002090&s=digital-text&sr=1-5257 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B0771JYK1C/ref=sr_1_5258?dchild=1&qid=1614002090&s=digital-text&sr=1-5258 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B00JWA5M3O/ref=sr_1_5259?dchild=1&qid=1614002090&s=digital-text&sr=1-5259 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B075R5RCC9/ref=sr_1_5260?dchild=1&qid=1614002090&s=digital-text&sr=1-5260 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B073ZF7C6F/ref=sr_1_5261?dchild=1&qid=1614002090&s=digital-text&sr=1-5261 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B014KHGPA2/ref=sr_1_5263?dchild=1&qid=1614002090&s=digital-text&sr=1-5263 HTTP/1.1" 200 2416
